,0,1
0,[[0.6700935]],[[0.61947536]]
1,[[-1.0464985]],[[-1.027931]]
2,[[0.53816134]],[[0.5869715]]
3,[[-0.70929766]],[[-0.7789002]]
4,[[1.0214826]],[[0.9468596]]
5,[[1.564505]],[[1.534195]]
6,[[-0.3260311]],[[-0.4035312]]
7,[[-1.1581618]],[[-1.2132047]]
8,[[-0.5416185]],[[-0.60999495]]
9,[[1.4631604]],[[1.4421673]]
10,[[-1.1810104]],[[-1.1891661]]
11,[[-0.99766886]],[[-0.99464905]]
12,[[0.88586515]],[[0.8080311]]
13,[[1.5127271]],[[1.4680874]]
14,[[0.5840427]],[[0.597615]]
15,[[-1.3803827]],[[-1.3747693]]
16,[[1.1913729]],[[1.148735]]
17,[[-1.1017773]],[[-1.1688783]]
18,[[-1.003381]],[[-1.0748415]]
19,[[-1.0944068]],[[-1.1749136]]
20,[[1.0411987]],[[0.9680569]]
21,[[-0.16756509]],[[-0.01602626]]
22,[[0.60873395]],[[0.6292243]]
23,[[2.0896537]],[[2.0964417]]
24,[[0.7467468]],[[0.76673794]]
25,[[-1.0262296]],[[-1.073585]]
26,[[-0.43658873]],[[-0.4665712]]
27,[[0.8958154]],[[0.99788547]]
28,[[1.1020054]],[[1.0555971]]
29,[[-1.0665832]],[[-1.1361959]]
30,[[-1.1826687]],[[-1.2693956]]
31,[[-0.5799452]],[[-0.48965037]]
32,[[-0.27628013]],[[-0.2999071]]
33,[[0.6916522]],[[0.7635844]]
34,[[0.8864179]],[[0.8307462]]
35,[[0.57317126]],[[0.647012]]
36,[[-0.5471464]],[[-0.5226861]]
37,[[-1.115597]],[[-1.1274159]]
38,[[0.5748296]],[[0.5496967]]
39,[[1.8637477]],[[1.8565278]]
40,[[1.6916462]],[[1.5960248]]
41,[[-1.150607]],[[-1.1369451]]
42,[[-0.8917178]],[[-0.9637905]]
43,[[-0.21621047]],[[-0.23173368]]
44,[[-0.39144436]],[[-0.46026683]]
45,[[-0.9119867]],[[-0.8980773]]
46,[[1.2639724]],[[1.1859751]]
47,[[-0.80879956]],[[-0.840166]]
48,[[-1.1692175]],[[-1.1797487]]
49,[[1.687961]],[[1.6442719]]
50,[[-0.28365064]],[[-0.28984737]]
51,[[0.7030765]],[[0.67943096]]
52,[[-0.4813646]],[[-0.492496]]
53,[[-1.1664536]],[[-1.2264326]]
54,[[2.2591755]],[[2.243471]]
55,[[0.40549213]],[[0.2975893]]
56,[[-0.1012305]],[[-0.04586303]]
57,[[-0.5075299]],[[-0.578106]]
58,[[-0.79203165]],[[-0.834083]]
59,[[1.1331458]],[[1.1214993]]
60,[[-1.0796658]],[[-1.0945181]]
61,[[0.9623342]],[[0.9288683]]
62,[[1.1425432]],[[1.0989215]]
63,[[0.91037214]],[[0.8768375]]
64,[[-0.12702729]],[[-0.14380264]]
65,[[0.7157906]],[[0.6673231]]
66,[[-1.3319216]],[[-1.3506031]]
67,[[-0.45335665]],[[-0.46410203]]
68,[[-0.27130502]],[[-0.33884382]]
69,[[0.7777029]],[[0.7146034]]
70,[[0.7800983]],[[0.73415136]]
