,0,1
0,[[0.6700935]],[[0.5922694]]
1,[[-1.0464985]],[[-0.983589]]
2,[[0.53816134]],[[0.6190512]]
3,[[-0.70929766]],[[-0.71944606]]
4,[[1.0214826]],[[0.9269767]]
5,[[1.564505]],[[1.5751936]]
6,[[-0.3260311]],[[-0.3822403]]
7,[[-1.1581618]],[[-1.1927488]]
8,[[-0.5416185]],[[-0.5723949]]
9,[[1.4631604]],[[1.4743683]]
10,[[-1.1810104]],[[-1.1822193]]
11,[[-0.99766886]],[[-0.9441145]]
12,[[0.88586515]],[[0.8122628]]
13,[[1.5127271]],[[1.4600918]]
14,[[0.5840427]],[[0.55134916]]
15,[[-1.3803827]],[[-1.4373969]]
16,[[1.1913729]],[[1.1477144]]
17,[[-1.1017773]],[[-1.1542643]]
18,[[-1.003381]],[[-1.0553467]]
19,[[-1.0944068]],[[-1.1311586]]
20,[[1.0411987]],[[1.007525]]
21,[[-0.16756509]],[[-0.56251454]]
22,[[0.60873395]],[[0.6402986]]
23,[[2.0896537]],[[2.1166146]]
24,[[0.7467468]],[[0.8224497]]
25,[[-1.0262296]],[[-1.0252479]]
26,[[-0.43658873]],[[-0.5673409]]
27,[[0.8958154]],[[0.966197]]
28,[[1.1020054]],[[1.0849977]]
29,[[-1.0665832]],[[-1.104927]]
30,[[-1.1826687]],[[-1.2648283]]
31,[[-0.5799452]],[[-0.5043204]]
32,[[-0.27628013]],[[-0.25732577]]
33,[[0.6916522]],[[0.6815114]]
34,[[0.8864179]],[[0.83207726]]
35,[[0.57317126]],[[0.59089947]]
36,[[-0.5471464]],[[-0.46856117]]
37,[[-1.115597]],[[-1.1214197]]
38,[[0.5748296]],[[0.5508733]]
39,[[1.8637477]],[[1.8520315]]
40,[[1.6916462]],[[1.5653663]]
41,[[-1.150607]],[[-1.034982]]
42,[[-0.8917178]],[[-0.94105816]]
43,[[-0.21621047]],[[-0.20125628]]
44,[[-0.39144436]],[[-0.4239372]]
45,[[-0.9119867]],[[-0.8897445]]
46,[[1.2639724]],[[1.223115]]
47,[[-0.80879956]],[[-0.79059094]]
48,[[-1.1692175]],[[-1.1401246]]
49,[[1.687961]],[[1.7002969]]
50,[[-0.28365064]],[[-0.35435677]]
51,[[0.7030765]],[[0.63028646]]
52,[[-0.4813646]],[[-0.48488712]]
53,[[-1.1664536]],[[-1.1736242]]
54,[[2.2591755]],[[2.266256]]
55,[[0.40549213]],[[0.37085438]]
56,[[-0.1012305]],[[0.02617574]]
57,[[-0.5075299]],[[-0.4985658]]
58,[[-0.79203165]],[[-0.81235677]]
59,[[1.1331458]],[[1.1197538]]
60,[[-1.0796658]],[[-1.0317162]]
61,[[0.9623342]],[[0.91430306]]
62,[[1.1425432]],[[1.2011883]]
63,[[0.91037214]],[[0.93253136]]
64,[[-0.12702729]],[[-0.12590265]]
65,[[0.7157906]],[[0.76707506]]
66,[[-1.3319216]],[[-1.3088787]]
67,[[-0.45335665]],[[-0.46718478]]
68,[[-0.27130502]],[[-0.32046795]]
69,[[0.7777029]],[[0.7314594]]
70,[[0.7800983]],[[0.7555022]]
