,0,1
0,[[0.6700935]],[[0.6077992]]
1,[[-1.0464985]],[[-1.0627434]]
2,[[0.53816134]],[[0.55623996]]
3,[[-0.70929766]],[[-0.7905219]]
4,[[1.0214826]],[[0.94487107]]
5,[[1.564505]],[[1.5335463]]
6,[[-0.3260311]],[[-0.40703392]]
7,[[-1.1581618]],[[-1.2263775]]
8,[[-0.5416185]],[[-0.6242329]]
9,[[1.4631604]],[[1.4270419]]
10,[[-1.1810104]],[[-1.1920308]]
11,[[-0.99766886]],[[-1.0052357]]
12,[[0.88586515]],[[0.80062497]]
13,[[1.5127271]],[[1.4739274]]
14,[[0.5840427]],[[0.5944215]]
15,[[-1.3803827]],[[-1.3838931]]
16,[[1.1913729]],[[1.1404237]]
17,[[-1.1017773]],[[-1.1828158]]
18,[[-1.003381]],[[-1.0889692]]
19,[[-1.0944068]],[[-1.2056193]]
20,[[1.0411987]],[[0.95953095]]
21,[[-0.16756509]],[[-0.0063709]]
22,[[0.60873395]],[[0.6211964]]
23,[[2.0896537]],[[2.0796576]]
24,[[0.7467468]],[[0.7405211]]
25,[[-1.0262296]],[[-1.0968982]]
26,[[-0.43658873]],[[-0.49514675]]
27,[[0.8958154]],[[0.987306]]
28,[[1.1020054]],[[1.0472776]]
29,[[-1.0665832]],[[-1.153269]]
30,[[-1.1826687]],[[-1.2837512]]
31,[[-0.5799452]],[[-0.50525427]]
32,[[-0.27628013]],[[-0.32739854]]
33,[[0.6916522]],[[0.7521149]]
34,[[0.8864179]],[[0.8234776]]
35,[[0.57317126]],[[0.6199738]]
36,[[-0.5471464]],[[-0.5493579]]
37,[[-1.115597]],[[-1.1354529]]
38,[[0.5748296]],[[0.5567752]]
39,[[1.8637477]],[[1.8386875]]
40,[[1.6916462]],[[1.6008655]]
41,[[-1.150607]],[[-1.1505595]]
42,[[-0.8917178]],[[-0.9719106]]
43,[[-0.21621047]],[[-0.24509358]]
44,[[-0.39144436]],[[-0.4609344]]
45,[[-0.9119867]],[[-0.9290002]]
46,[[1.2639724]],[[1.1701893]]
47,[[-0.80879956]],[[-0.8490043]]
48,[[-1.1692175]],[[-1.1862148]]
49,[[1.687961]],[[1.6446449]]
50,[[-0.28365064]],[[-0.30884588]]
51,[[0.7030765]],[[0.65661633]]
52,[[-0.4813646]],[[-0.5041373]]
53,[[-1.1664536]],[[-1.235197]]
54,[[2.2591755]],[[2.245144]]
55,[[0.40549213]],[[0.2918297]]
56,[[-0.1012305]],[[-0.07509291]]
57,[[-0.5075299]],[[-0.60068256]]
58,[[-0.79203165]],[[-0.8495845]]
59,[[1.1331458]],[[1.1014465]]
60,[[-1.0796658]],[[-1.1051123]]
61,[[0.9623342]],[[0.91775477]]
62,[[1.1425432]],[[1.0901171]]
63,[[0.91037214]],[[0.8672472]]
64,[[-0.12702729]],[[-0.17119122]]
65,[[0.7157906]],[[0.64543664]]
66,[[-1.3319216]],[[-1.3639497]]
67,[[-0.45335665]],[[-0.4764191]]
68,[[-0.27130502]],[[-0.34460402]]
69,[[0.7777029]],[[0.7045671]]
70,[[0.7800983]],[[0.72401106]]
