,0,1
0,[[0.6700935]],[[0.62275565]]
1,[[-1.0464985]],[[-1.0463579]]
2,[[0.53816134]],[[0.59567654]]
3,[[-0.70929766]],[[-0.72022504]]
4,[[1.0214826]],[[0.9390732]]
5,[[1.564505]],[[1.5690657]]
6,[[-0.3260311]],[[-0.3603561]]
7,[[-1.1581618]],[[-1.1955148]]
8,[[-0.5416185]],[[-0.57225776]]
9,[[1.4631604]],[[1.5869118]]
10,[[-1.1810104]],[[-1.1855254]]
11,[[-0.99766886]],[[-0.96002513]]
12,[[0.88586515]],[[0.8302821]]
13,[[1.5127271]],[[1.4674591]]
14,[[0.5840427]],[[0.58483946]]
15,[[-1.3803827]],[[-1.4216402]]
16,[[1.1913729]],[[1.1729223]]
17,[[-1.1017773]],[[-1.1615572]]
18,[[-1.003381]],[[-1.0797524]]
19,[[-1.0944068]],[[-1.1950271]]
20,[[1.0411987]],[[1.0151395]]
21,[[-0.16756509]],[[-0.21432471]]
22,[[0.60873395]],[[0.6023127]]
23,[[2.0896537]],[[2.1393127]]
24,[[0.7467468]],[[0.8337842]]
25,[[-1.0262296]],[[-1.0406308]]
26,[[-0.43658873]],[[-0.56161505]]
27,[[0.8958154]],[[0.9575213]]
28,[[1.1020054]],[[1.0887414]]
29,[[-1.0665832]],[[-1.1119475]]
30,[[-1.1826687]],[[-1.2703674]]
31,[[-0.5799452]],[[-0.50403214]]
32,[[-0.27628013]],[[-0.24131]]
33,[[0.6916522]],[[0.68574584]]
34,[[0.8864179]],[[0.84913003]]
35,[[0.57317126]],[[0.58753693]]
36,[[-0.5471464]],[[-0.5075226]]
37,[[-1.115597]],[[-1.1144198]]
38,[[0.5748296]],[[0.54306805]]
39,[[1.8637477]],[[1.837659]]
40,[[1.6916462]],[[1.5820106]]
41,[[-1.150607]],[[-1.0254531]]
42,[[-0.8917178]],[[-0.9461619]]
43,[[-0.21621047]],[[-0.21684825]]
44,[[-0.39144436]],[[-0.46120167]]
45,[[-0.9119867]],[[-0.8972934]]
46,[[1.2639724]],[[1.230642]]
47,[[-0.80879956]],[[-0.813646]]
48,[[-1.1692175]],[[-1.199523]]
49,[[1.687961]],[[1.6785463]]
50,[[-0.28365064]],[[-0.23954082]]
51,[[0.7030765]],[[0.66733706]]
52,[[-0.4813646]],[[-0.4776466]]
53,[[-1.1664536]],[[-1.1875974]]
54,[[2.2591755]],[[2.2698011]]
55,[[0.40549213]],[[0.39943945]]
56,[[-0.1012305]],[[0.00551677]]
57,[[-0.5075299]],[[-0.5297115]]
58,[[-0.79203165]],[[-0.8593785]]
59,[[1.1331458]],[[1.1128572]]
60,[[-1.0796658]],[[-1.034693]]
61,[[0.9623342]],[[0.91515243]]
62,[[1.1425432]],[[1.2116379]]
63,[[0.91037214]],[[0.91767085]]
64,[[-0.12702729]],[[-0.14154625]]
65,[[0.7157906]],[[0.69309056]]
66,[[-1.3319216]],[[-1.3539406]]
67,[[-0.45335665]],[[-0.46699202]]
68,[[-0.27130502]],[[-0.325261]]
69,[[0.7777029]],[[0.74500144]]
70,[[0.7800983]],[[0.7598816]]
