,0,1
0,[[0.6700935]],[[0.65363455]]
1,[[-1.0464985]],[[-1.0150448]]
2,[[0.53816134]],[[0.596426]]
3,[[-0.70929766]],[[-0.76760674]]
4,[[1.0214826]],[[0.9676075]]
5,[[1.564505]],[[1.5467954]]
6,[[-0.3260311]],[[-0.39129937]]
7,[[-1.1581618]],[[-1.2106237]]
8,[[-0.5416185]],[[-0.6099759]]
9,[[1.4631604]],[[1.4617026]]
10,[[-1.1810104]],[[-1.1706433]]
11,[[-0.99766886]],[[-0.972087]]
12,[[0.88586515]],[[0.81960917]]
13,[[1.5127271]],[[1.4894729]]
14,[[0.5840427]],[[0.61376524]]
15,[[-1.3803827]],[[-1.3607254]]
16,[[1.1913729]],[[1.1797385]]
17,[[-1.1017773]],[[-1.1608137]]
18,[[-1.003381]],[[-1.0530019]]
19,[[-1.0944068]],[[-1.1613748]]
20,[[1.0411987]],[[0.9741702]]
21,[[-0.16756509]],[[0.01590216]]
22,[[0.60873395]],[[0.64631915]]
23,[[2.0896537]],[[2.0981226]]
24,[[0.7467468]],[[0.77370024]]
25,[[-1.0262296]],[[-1.0802963]]
26,[[-0.43658873]],[[-0.46400142]]
27,[[0.8958154]],[[1.0268488]]
28,[[1.1020054]],[[1.061348]]
29,[[-1.0665832]],[[-1.1336015]]
30,[[-1.1826687]],[[-1.2503021]]
31,[[-0.5799452]],[[-0.49716717]]
32,[[-0.27628013]],[[-0.3116933]]
33,[[0.6916522]],[[0.76764226]]
34,[[0.8864179]],[[0.8458741]]
35,[[0.57317126]],[[0.64024067]]
36,[[-0.5471464]],[[-0.51933575]]
37,[[-1.115597]],[[-1.1052804]]
38,[[0.5748296]],[[0.59364223]]
39,[[1.8637477]],[[1.8807702]]
40,[[1.6916462]],[[1.6167736]]
41,[[-1.150607]],[[-1.1247182]]
42,[[-0.8917178]],[[-0.9610766]]
43,[[-0.21621047]],[[-0.22024095]]
44,[[-0.39144436]],[[-0.44688284]]
45,[[-0.9119867]],[[-0.8988846]]
46,[[1.2639724]],[[1.1815786]]
47,[[-0.80879956]],[[-0.83142245]]
48,[[-1.1692175]],[[-1.1497335]]
49,[[1.687961]],[[1.6557314]]
50,[[-0.28365064]],[[-0.26963818]]
51,[[0.7030765]],[[0.6867168]]
52,[[-0.4813646]],[[-0.48134476]]
53,[[-1.1664536]],[[-1.2021098]]
54,[[2.2591755]],[[2.267298]]
55,[[0.40549213]],[[0.3164934]]
56,[[-0.1012305]],[[-0.05571938]]
57,[[-0.5075299]],[[-0.5600647]]
58,[[-0.79203165]],[[-0.8303546]]
59,[[1.1331458]],[[1.1281652]]
60,[[-1.0796658]],[[-1.0872161]]
61,[[0.9623342]],[[0.9638393]]
62,[[1.1425432]],[[1.101141]]
63,[[0.91037214]],[[0.88824606]]
64,[[-0.12702729]],[[-0.14923584]]
65,[[0.7157906]],[[0.6658211]]
66,[[-1.3319216]],[[-1.3235598]]
67,[[-0.45335665]],[[-0.44125307]]
68,[[-0.27130502]],[[-0.31144726]]
69,[[0.7777029]],[[0.7248063]]
70,[[0.7800983]],[[0.75626826]]
